"age","scenario","subperiod","disease","base_mean","base_lci","base_uci","crisis_mean","crisis_lci","crisis_uci","excess_mean","excess_lci","excess_uci","module","male","female","total","base_risk","crisis_risk","excess_risk","base_surv","crisis_surv","excess_surv","base_adj","crisis_adj","excess_adj","base_dr_mean","base_dr_lci","base_dr_uci","crisis_dr_mean","crisis_dr_lci","crisis_dr_uci","excess_dr_mean","excess_dr_lci","excess_dr_uci"
"1 to 11mo","status quo","months 1 to 3","hepatitis E",0,0,0,0.00785169221066435,0,0.0607719358931999,0.00785197866235023,0,0.060774153023345,"infections - epidemic",32545,31366,63911,0,1.23022578272911e-07,1.23022578272911e-07,1,0.999999876977422,0.999999876977422,0.99998606844947,0.998625908447439,0.998662341112826,0,0,0,0.00049152186676944,0,0.00380436911890754,0.000491539798861479,0,0.00380450791293035
"1 to 11mo","status quo","months 1 to 3","ischaemic stroke",0,0,0,0,0,0,0,0,0,"NCDs",32545,31366,63911,0,0,0,1,1,1,0.99998606844947,0.998625908447439,0.998662341112826,0,0,0,0,0,0,0,0,0
"1 to 11mo","status quo","months 1 to 3","bacterial dysentery",0,0,0,0.0036535258132281,0,0.0345741475856388,0.00365365910406535,0,0.0345754089472151,"infections - epidemic",32545,31366,63911,0,5.72444962526013e-08,5.72444962526013e-08,1,0.999999942755504,0.999999942755504,0.99998606844947,0.998625908447439,0.998662341112826,0,0,0,0.000228713477276801,0,0.00216436777032265,0.000228721821383955,0,0.00216444673251067
"1 to 11mo","status quo","months 1 to 3","hepatitis A",0,0,0,1.95730678055698e-05,0,0.00030638741634485,1.95737818858114e-05,0,0.000306398594214485,"infections - epidemic",32545,31366,63911,0,3.06676471968832e-10,3.06676471968832e-10,1,0.999999999693324,0.999999999693324,0.99998606844947,0.998625908447439,0.998662341112826,0,0,0,1.22528883813499e-06,0,1.91800838336408e-05,1.22533354009782e-06,0,1.91807835767282e-05
"1 to 11mo","status quo","months 1 to 3","chronic kidney disease",0,0,0,0,0,0,0,0,0,"NCDs",32545,31366,63911,0,0,0,1,1,1,0.99998606844947,0.998625908447439,0.998662341112826,0,0,0,0,0,0,0,0,0
"1 to 11mo","status quo","months 1 to 3","hemorrhagic stroke",0,0,0,0,0,0,0,0,0,"NCDs",32545,31366,63911,0,0,0,1,1,1,0.99998606844947,0.998625908447439,0.998662341112826,0,0,0,0,0,0,0,0,0
"1 to 11mo","status quo","months 1 to 3","measles",0,0,0,17.1309451330883,0,113.882972547987,17.1315701178664,0,113.887127317252,"infections - epidemic",32545,31366,63911,0,0.000268412589538577,0.000268412589538577,1,0.999731587410461,0.999731587410461,0.99998606844947,0.998625908447439,0.998662341112826,0,0,0,1.07241011305867,0,7.12916015531168,1.07244923757815,0,7.12942024700791
"1 to 11mo","status quo","months 1 to 3","RSV",1.58613438961053,1.28355027475508,1.95042912546661,18.4650785186801,1.10830989465157,63.5751524325304,16.8817174254662,-0.384908956554452,62.0064028036632,"infections - endemic",32545,31366,63911,2.48182079333727e-05,0.000289316176237066,0.000264497968303693,0.999975181792067,0.999710683823763,0.999735502031696,0.99998606844947,0.998625908447439,0.998662341112826,0.0992932116047132,0.0803512173188798,0.122098337406647,1.15592787134711,0.069381037076094,3.97985259296672,1.05680827019291,-0.0240955915980707,3.88164768052409
"1 to 11mo","status quo","months 1 to 3","diphtheria",0,0,0,0.00767964694190521,0,0.0938345932625899,0.00767992711689863,0,0.0938380166109219,"infections - epidemic",32545,31366,63911,0,1.20326923377822e-07,1.20326923377822e-07,1,0.999999879673077,0.999999879673077,0.99998606844947,0.998625908447439,0.998662341112826,0,0,0,0.000480751702911707,0,0.00587411645929468,0.000480769242078054,0,0.00587433076348767
"1 to 11mo","status quo","months 1 to 3","pertussis",0,0,0,0.00749362790080916,0,0.110127346722566,0.00749390128930784,0,0.1101313644761,"infections - epidemic",32545,31366,63911,0,1.1741232338721e-07,1.1741232338721e-07,1,0.999999882587677,0.999999882587677,0.99998606844947,0.998625908447439,0.998662341112826,0,0,0,0.000469106770344177,0,0.00689405514010349,0.000469123884670823,0,0.00689430665451139
"1 to 11mo","status quo","months 1 to 3","diabetes type 1",0.0699990247914629,0.0299995820534841,0.109998467529442,0.758955690420053,0.479340436054771,1.12844727654561,0.679090391956721,0.369505066211745,1.12848844545749,"NCDs",32545,31366,63911,1.0952731141744e-06,1.18915366681792e-05,1.06397959662656e-05,0.999998904726886,0.999988108463332,0.999989360204034,0.99998606844947,0.998625908447439,0.998662341112826,0.00438199185785824,0.00187799651051067,0.00688598720520581,0.0475111998460507,0.0300070735869794,0.0706416524026807,0.0425115717993123,0.023131296420214,0.0706442296076807
"1 to 11mo","status quo","months 1 to 3","polio - vaccine-derived",0,0,0,1.5473927689725,0,9.46867317750981,1.54744922218736,0,9.46901862118258,"infections - epidemic",32545,31366,63911,0,2.42449962291311e-05,2.42449962291311e-05,1,0.999975755003771,0.999975755003771,0.99998606844947,0.998625908447439,0.998662341112826,0,0,0,0.0968679568714961,0,0.592746097423189,0.0968714908854142,0,0.592767722458194
"1 to 11mo","status quo","months 1 to 3","bacterial gastroenteritis",0.15095775439873,0.122159804619379,0.185628911914971,3.87213378821941,0.458513820361961,9.61545975981263,3.72151712977822,0.298471274313362,9.47952932979697,"infections - endemic",32545,31366,63911,2.36203247490437e-06,6.06697090593289e-05,5.83076765844246e-05,0.999997637967525,0.999939330290941,0.999941692323416,0.99998606844947,0.998625908447439,0.998662341112826,0.00945006952063246,0.00764729609868734,0.0116205101859318,0.242398501737193,0.0287033117036601,0.601935048418008,0.232969785081307,0.018684527359376,0.593425700761546
"1 to 11mo","status quo","months 1 to 3","other viral gastroenteritis",0.15095775439873,0.122159804619379,0.185628911914971,3.87213378821941,0.458513820361961,9.61545975981263,3.72151712977822,0.298471274313362,9.47952932979697,"infections - endemic",32545,31366,63911,2.36203247490437e-06,6.06697090593289e-05,5.83076765844246e-05,0.999997637967525,0.999939330290941,0.999941692323416,0.99998606844947,0.998625908447439,0.998662341112826,0.00945006952063246,0.00764729609868734,0.0116205101859318,0.242398501737193,0.0287033117036601,0.601935048418008,0.232969785081307,0.018684527359376,0.593425700761546
"1 to 11mo","status quo","months 4 to 6","polio - wildtype",0,0,0,2.8296864936604,0,49.5274657726663,2.82972986552285,0,49.5282249021451,"infections - epidemic",32545,31366,63911,0,4.43926167482906e-05,4.43926167482906e-05,1,0.999955607383252,0.999955607383252,0.999993179013724,0.997360039016593,0.997375325997155,0,0,0,0.177140513206458,0,3.10045679068725,0.177143228317828,0,3.10050431276638
"1 to 11mo","status quo","months 4 to 6","meningococcal meningitis",0,0,0,0.92732754045637,0,11.8569838904228,0.927341754017704,0,11.8571656276844,"infections - epidemic",32545,31366,63911,0,1.45480766847648e-05,1.45480766847648e-05,1,0.999985451923315,0.999985451923315,0.999993179013724,0.997360039016593,0.997375325997155,0,0,0,0.0580514049153313,0,0.74225615315895,0.0580522946950135,0,0.742267530048882
"1 to 11mo","status quo","months 4 to 6","diphtheria",0,0,0,0.0267338548543049,0,0.37877428086232,0.0267342646159792,0,0.378780086504057,"infections - epidemic",32545,31366,63911,0,4.19405391873073e-07,4.19405391873073e-07,1,0.999999580594608,0.999999580594608,0.999993179013724,0.997360039016593,0.997375325997155,0,0,0,0.00167355951957513,0,0.0237115562630985,0.00167358517096564,0,0.0237119197006591
"1 to 11mo","status quo","months 4 to 6","lung cancer",0,0,0,0,0,0,0,0,0,"NCDs",32545,31366,63911,0,0,0,1,1,1,0.999993179013724,0.997360039016593,0.997375325997155,0,0,0,0,0,0,0,0,0
"1 to 11mo","status quo","months 4 to 6","colorectal cancer",0,0,0,0,0,0,0,0,0,"NCDs",32545,31366,63911,0,0,0,1,1,1,0.999993179013724,0.997360039016593,0.997375325997155,0,0,0,0,0,0,0,0,0
"1 to 11mo","status quo","months 4 to 6","ischaemic stroke",0,0,0,0,0,0,0,0,0,"NCDs",32545,31366,63911,0,0,0,1,1,1,0.999993179013724,0.997360039016593,0.997375325997155,0,0,0,0,0,0,0,0,0
"1 to 11mo","status quo","months 4 to 6","bacterial gastroenteritis",0.151633504133897,0.122706642746036,0.186459864180826,3.68377526903735,0.445206272822932,9.36583448570655,3.53259518469799,0.286616480842345,9.21471128881671,"infections - endemic",32545,31366,63911,2.3725890446246e-06,5.7791710873831e-05,5.54191218292064e-05,0.999997627410955,0.999942208289126,0.999944580878171,0.999993179013724,0.997360039016593,0.997375325997155,0.00949237196479185,0.00768152857872138,0.0116725284258158,0.230607116073279,0.0278702491697489,0.586308317589867,0.221143128530324,0.0179424083281274,0.576847891244248
"1 to 11mo","status quo","months 4 to 6","measles",0,0,0,90.2323380089275,0,1101.69643591342,90.233721040073,0,1101.71332210431,"infections - epidemic",32545,31366,63911,0,0.00141558070426061,0.00141558070426061,1,0.998584419295739,0.998584419295739,0.999993179013724,0.997360039016593,0.997375325997155,0,0,0,5.64861255779746,0,68.9670295605722,5.64869913659248,0,68.9680866488844
"1 to 11mo","status quo","months 4 to 6","chronic kidney disease",0,0,0,0,0,0,0,0,0,"NCDs",32545,31366,63911,0,0,0,1,1,1,0.999993179013724,0.997360039016593,0.997375325997155,0,0,0,0,0,0,0,0,0
"1 to 11mo","status quo","months 4 to 6","polio - vaccine-derived",0,0,0,5.00596586852616,0,79.7529897175744,5.00604259718977,0,79.7542121270915,"infections - epidemic",32545,31366,63911,0,7.85344683074901e-05,7.85344683074901e-05,1,0.999921465531692,0.999921465531692,0.999993179013724,0.997360039016593,0.997375325997155,0,0,0,0.313377246925206,0,4.99259743437005,0.31338205019754,0,4.99267395812973
"1 to 11mo","status quo","months 4 to 6","hepatitis E",0,0,0,0.0528848794305295,0,0.750788171132574,0.0528856900205795,0,0.750799678796537,"infections - epidemic",32545,31366,63911,0,8.29667240381155e-07,8.29667240381155e-07,1,0.99999917033276,0.99999917033276,0.999993179013724,0.997360039016593,0.997375325997155,0,0,0,0.00331063342323389,0,0.0469999069655676,0.00331068416678368,0,0.0470006273540293
"1 to 11mo","status quo","months 4 to 6","neonatal",0,0,0,0,0,0,0,0,0,"MNH",32545,31366,63911,0,0,0,1,1,1,0.999993179013724,0.997360039016593,0.997375325997155,0,0,0,0,0,0,0,0,0
"1 to 11mo","status quo","months 4 to 6","ischaemic heart disease",0,0,0,0,0,0,0,0,0,"NCDs",32545,31366,63911,0,0,0,1,1,1,0.999993179013724,0.997360039016593,0.997375325997155,0,0,0,0,0,0,0,0,0
"1 to 11mo","status quo","months 4 to 6","other viral gastroenteritis",0.151633504133897,0.122706642746036,0.186459864180826,3.68377526903735,0.445206272822932,9.36583448570655,3.53259518469799,0.286616480842345,9.21471128881671,"infections - endemic",32545,31366,63911,2.3725890446246e-06,5.7791710873831e-05,5.54191218292064e-05,0.999997627410955,0.999942208289126,0.999944580878171,0.999993179013724,0.997360039016593,0.997375325997155,0.00949237196479185,0.00768152857872138,0.0116725284258158,0.230607116073279,0.0278702491697489,0.586308317589867,0.221143128530324,0.0179424083281274,0.576847891244248
"1 to 11mo","status quo","months 4 to 6","hepatitis A",0,0,0,2.7227929065153e-05,0,0.000357281294696797,2.72283463997223e-05,0,0.000357286770905983,"infections - epidemic",32545,31366,63911,0,4.27156514528016e-10,4.27156514528016e-10,1,0.999999999572843,0.999999999572843,0.999993179013724,0.997360039016593,0.997375325997155,0,0,0,1.70448893860009e-06,0,2.23660790845383e-05,1.70451506405956e-06,0,2.23664218993723e-05
"1 to 11mo","status quo","months 4 to 6","bacterial dysentery",0,0,0,0.0223190286732774,0,0.316817324754492,0.0223193707669489,0,0.316822180754428,"infections - epidemic",32545,31366,63911,0,3.50144826399211e-07,3.50144826399211e-07,1,0.999999649855174,0.999999649855174,0.999993179013724,0.997360039016593,0.997375325997155,0,0,0,0.0013971880638762,0,0.0198330039831059,0.00139720947919859,0,0.0198333079723721
"1 to 11mo","status quo","months 4 to 6","pertussis",0,0,0,0.0212870482725865,0,0.261382928763826,0.0212873745486357,0,0.261386935096138,"infections - epidemic",32545,31366,63911,0,3.33954937334731e-07,3.33954937334731e-07,1,0.999999666045063,0.999999666045063,0.999993179013724,0.997360039016593,0.997375325997155,0,0,0,0.00133258531081259,0,0.0163627688962592,0.00133260573593987,0,0.01636301969569
"1 to 11mo","status quo","months 4 to 6","diabetes type 1",0.0699995225309607,0.0299997953704117,0.119999181481647,0.738046428872278,0.448812017557467,1.05720164135759,0.658267715158123,0.339107610839033,1.06719159881696,"NCDs",32545,31366,63911,1.0952731141744e-06,1.15786014927008e-05,1.03268607907872e-05,0.999998904726886,0.999988421398507,0.999989673139209,0.999993179013724,0.997360039016593,0.997375325997155,0.004382023016727,0.00187800986431157,0.00751203945724628,0.0462022642697461,0.0280959715153861,0.0661816217917985,0.0412080564937476,0.0212283927392033,0.0668070006792575
"1 to 11mo","status quo","months 4 to 6","typhoid fever",0,0,0,0.00686479224622976,0,0.0847113852982182,0.00686489746595136,0,0.0847126837072679,"infections - epidemic",32545,31366,63911,0,1.07696061710817e-07,1.07696061710817e-07,1,0.999999892303938,0.999999892303938,0.999993179013724,0.997360039016593,0.997375325997155,0,0,0,0.000429741183087682,0,0.00530299674531975,0.000429747769921779,0,0.00530307802670762
"1 to 11mo","status quo","months 4 to 6","traumatic injury",0,0,0,422.867532887421,367.320583724922,484.85759993057,422.874014366028,367.326213810752,484.865031558483,"injuries",32545,31366,63911,0,0.0066340198339369,0.0066340198339369,1,0.993365980166063,0.993365980166063,0.999993179013724,0.997360039016593,0.997375325997155,0,0,0,26.4718271659589,22.9945461654867,30.3524522155281,26.4722329114185,22.994898613115,30.3529174410524
"1 to 11mo","status quo","months 4 to 6","breast cancer",0,0,0,0,0,0,0,0,0,"NCDs",32545,31366,63911,0,0,0,1,1,1,0.999993179013724,0.997360039016593,0.997375325997155,0,0,0,0,0,0,0,0,0
"1 to 11mo","status quo","months 4 to 6","pneumococcal disease",0.732387301967079,0.592671042771987,0.900598041524881,8.52564859323573,0.547420019407083,28.275880824637,7.79530926305919,-0.147905623325575,27.5710530405381,"infections - endemic",32545,31366,63911,1.14595656085007e-05,0.000133751866638954,0.000122292301030454,0.999988540434391,0.999866248133361,0.99987770769897,0.999993179013724,0.997360039016593,0.997375325997155,0.04584799864826,0.0371016552238017,0.0563781180798166,0.533712045700898,0.0342689069600152,1.77009151079546,0.487992251634602,-0.00925900380862395,1.72596875879549
"1 to 11mo","status quo","months 4 to 6","Hib disease",0,0,0,0,0,0,0,0,0,"infections - endemic",32545,31366,63911,0,0,0,1,1,1,0.999993179013724,0.997360039016593,0.997375325997155,0,0,0,0,0,0,0,0,0
"1 to 11mo","status quo","months 4 to 6","maternal",0,0,0,0,0,0,0,0,0,"MNH",32545,31366,63911,0,0,0,1,1,1,0.999993179013724,0.997360039016593,0.997375325997155,0,0,0,0,0,0,0,0,0
"1 to 11mo","status quo","months 4 to 6","COVID-19",0,0,0,0,0,0,0,0,0,"infections - endemic",32545,31366,63911,0,0,0,1,1,1,0.999993179013724,0.997360039016593,0.997375325997155,0,0,0,0,0,0,0,0,0
"1 to 11mo","status quo","months 4 to 6","rotavirus",0.0758167520669487,0.0613533213730179,0.0932299320904128,1.84188763451868,0.222603136411466,4.68291724285327,1.76629759234899,0.143308240421173,4.60735564440835,"infections - endemic",32545,31366,63911,1.1862945223123e-06,2.88958554369156e-05,2.77095609146031e-05,0.999998813705478,0.999971104144563,0.999972290439085,0.999993179013724,0.997360039016593,0.997375325997155,0.00474618598239593,0.00384076428936069,0.00583626421290787,0.11530355803664,0.0139351245848744,0.293154158794934,0.110571564265162,0.0089712041640637,0.288423945622124
"1 to 11mo","status quo","months 4 to 6","hemorrhagic stroke",0,0,0,0,0,0,0,0,0,"NCDs",32545,31366,63911,0,0,0,1,1,1,0.999993179013724,0.997360039016593,0.997375325997155,0,0,0,0,0,0,0,0,0
"1 to 11mo","status quo","months 4 to 6","cholera",0,0,0,101.339588196095,0,1465.36078399456,101.341141473001,0,1465.38324423053,"infections - epidemic",32545,31366,63911,0,0.00158983318834004,0.00158983318834004,1,0.99841016681166,0.99841016681166,0.999993179013724,0.997360039016593,0.997375325997155,0,0,0,6.34393481447695,0,91.7326926113414,6.34403205078521,0,91.7340986390887
"1 to 11mo","status quo","months 4 to 6","Influenza, para-influenza",0.00744387027722624,0.00602381601594368,0.00915353799148277,0.0866533622126013,0.00556389167408881,0.287391641372789,0.0792303072011493,-0.00150328968067958,0.280227881735606,"infections - endemic",32545,31366,63911,1.16473237034463e-07,1.35943310584868e-06,1.24295986881422e-06,0.999999883526763,0.999998640566894,0.999998757040131,0.999993179013724,0.997360039016593,0.997375325997155,0.000465991905500612,0.000377095435454132,0.000573018396595798,0.00542456596792431,0.000348303824038931,0.0179909339632067,0.00495987711379354,-9.41070702108357e-05,0.017542477195483
"1 to 11mo","status quo","months 4 to 6","RSV",0.1435243558301,0.11614446264229,0.176488250717267,1.67075291869678,0.107276717445647,5.54116322058671,1.52762989946987,-0.0289847451675326,5.40303964387769,"infections - endemic",32545,31366,63911,2.24570629178763e-06,2.62110640761659e-05,2.39653577843783e-05,0.999997754293708,0.999973788935924,0.999976034642216,0.999993179013724,0.997360039016593,0.997375325997155,0.00898473315200458,0.0072707311444703,0.0110482978863589,0.104590395480982,0.00671560359283629,0.346881005671323,0.0956307863036715,-0.00181446695442697,0.338234365374257
"10 to 14yo","ceasefire","months 1 to 3","diabetes type 1",0.289999337629332,0.13999968023485,0.459998949343078,0.839709383043741,0.259910047132587,1.70940838691047,0.519822348033776,0,1.53947387686926,"NCDs",141660,135532,277192,1.04620623971832e-06,3.03039048745996e-06,1.87595601604664e-06,0.99999895379376,0.999996969609513,0.999998124043984,0.999997715963213,0.999654027433025,0.999658361603416,0.0041857328214715,0.002020698603469,0.00663943826854099,0.0121200246656986,0.00375143620604958,0.0246729073551722,0.00750290494208109,0,0.0222201415592402
"10 to 14yo","ceasefire","months 1 to 3","measles",0,0,0,1.72529738884916,0,5.35524616350919,1.72530486917001,0,5.35526938209154,"infections - epidemic",141660,135532,277192,0,6.22635033117839e-06,6.22635033117839e-06,1,0.999993773649669,0.999993773649669,0.999997715963213,0.999654027433025,0.999658361603416,0,0,0,0.0249022427648972,0,0.0772954511444805,0.0249023507328144,0,0.0772957862720812
